ZCTA_GEOID10,11-1,11-2,11-3,11-9,13-1,13-2,15-1,15-2,17-1,17-2,17-3,19-1,19-2,19-3,19-4,21-1,21-2,23-1,23-2,25-1,25-2,25-3,25-4,25-9,27-1,27-2,27-3,27-4,29-1,29-2,29-9,31-1,31-2,31-9,33-1,33-2,33-3,33-9,35-1,35-2,35-3,35-9,37-1,37-2,37-3,39-1,39-2,39-3,39-4,39-5,39-6,39-7,39-9,41-1,41-2,41-3,41-4,41-9,43-1,43-2,43-3,43-4,43-5,43-6,43-9,45-1,45-2,45-3,45-4,47-1,47-2,47-3,47-4,47-5,49-1,49-2,49-3,49-9,51-1,51-2,51-3,51-4,51-5,51-6,51-7,51-8,51-9,53-1,53-2,53-3,53-4,53-5,53-6,53-7
0485233,166.2193076,43.74333033,135.8723419,141.1026778,320.106038,238.6564279,256.3539361,10.64606394,4.205329118,255.5440924,96.63601621,17.16912455,17.38403152,16.32874131,21.64335255,43.08018091,0.944744585,28.23267127,18.06720516,114.4767229,231.5053644,63.16394888,10.36322497,80.25001846,25.53087852,10.20128449,39.08128143,9.275867908,86.45167652,49.08100017,10.75587226,26.47323094,2.229867412,21.16549377,3.861140027,3.54897444,15.45908069,33.34659971,5.224242515,22.90231578,36.77098427,6.523667812,2.391963402,36.19164337,9.557675776,3.670400008,1.412103323,7.92037307,0.192726031,1.516545826,6.303931571,0.378592967,37.02697576,38.74070694,202.0572875,117.2462552,62.57194126,36.3838091,63.40473879,4.056103226,115.778,196.1606208,252.709513,142.3492495,155.5417747,0.121789503,1.738842905,0.00264022,0.087216085,2.022283009,13.48978079,0.294416863,4.421480098,0.311057568,7.453647803,8.061946193,19.89889431,43.6849689,12.61475393,56.37356775,4.460896226,32.67132026,2.943059476,3.690369831,0.293554205,9.164371201,46.97450522,6.965810654,11.63329386,52.1100428,0.242631197,0.292577733,3.7819686,58.05703026
0485234,173.173911,43.50159975,145.059038,167.107577,331.3353365,265.262006,248.9461258,12.05387425,5.602569321,269.5096903,99.19549341,18.05655401,18.66124209,20.09960995,24.08103843,55.88744309,1.038873978,32.79950861,20.76102312,157.1670331,316.6222847,86.48052155,13.2033914,109.0986993,25.29667122,10.05626971,49.43812689,11.00273466,106.4951265,64.14748716,6.106084228,36.95558955,3.817671315,33.45537236,4.736146339,4.880144659,20.2518733,31.63358859,6.123413651,26.69018809,37.26312468,7.08147471,2.603527865,37.9134113,10.51487151,3.783711859,1.470298844,8.669071927,0.012261163,1.308636404,6.150627836,1.11013918,37.3597205,41.35408742,213.4094062,115.990035,66.99134383,38.25512762,68.51670368,4.898322391,118.1553014,210.5453658,274.509059,167.5645154,179.8107323,0.156412384,1.834442743,0.005024249,0.191019332,2.831414256,18.35973699,0.339186861,6.722373166,0.309927928,8.569104605,9.354648812,25.96725824,48.82752389,12.69432134,56.87930373,6.083367257,35.31831327,2.880380725,2.301695578,0.610829933,10.82023533,42.28025454,7.244479188,17.03249111,68.84810267,0.623591517,1.093884229,5.375867712,67.41299773
0485248,109.2239311,30.30053909,91.84585684,94.26074347,199.2523124,153.447503,144.0603159,5.939684086,2.453470282,217.5365827,86.1551143,10.76123146,12.21417468,10.17348396,14.21353481,20.31083949,0.448277024,17.01841902,10.65069506,44.9635316,90.87966442,25.25461554,4.24740528,31.77581923,17.08977469,6.231016319,34.67172063,6.499896164,39.26034345,23.76703512,5.029261367,15.35025997,1.084669394,10.00574397,2.115507479,2.316563897,9.256300048,16.43147599,1.381901683,5.863829532,9.624889494,1.363796114,0.90745135,13.60084082,3.212367583,0.979745346,0.735661445,3.96729297,0.096976074,0.729209463,1.659526288,0.114217212,12.98564111,22.99898642,107.5667235,57.56042445,50.38254133,23.4913243,28.20582571,1.526703081,50.41928597,91.77022805,109.3182465,68.36189848,72.39781224,0.04208702,0.544653575,0.001999059,0.057815992,1.014465382,6.077488368,0.111229388,2.502421759,0.099654521,2.907637254,3.371008287,7.502013435,17.40611249,5.32320005,26.37920639,1.557183802,14.03057478,2.088235286,0.504132634,0.147551268,4.880142822,14.65154278,1.69090508,5.887924123,14.82571636,0.155926623,0.102495993,1.305878815,17.1101369
0485249,178.4204087,45.22731322,153.0917258,156.1564625,348.2004507,254.8378535,208.9578092,8.042190771,3.101520071,292.3405248,115.3568862,15.96261613,15.49806108,17.12409267,19.90409225,42.19945658,0.722141187,31.51559845,19.5501873,97.07393565,195.8363172,54.39641457,9.808275263,68.01906713,32.03820436,9.643540987,69.83000989,10.20045157,67.76286967,37.80957628,8.08469965,22.58781235,1.883312498,16.03809077,5.803848706,6.613627464,25.88401333,29.64290296,2.049477136,9.195449756,14.14684454,2.108754737,1.668813586,20.8928748,7.273839101,1.203492621,0.307476752,3.550943398,0.010626341,1.117694213,0.787917524,0.168356334,19.18660544,34.62443288,167.3299926,85.89021617,75.15913678,26.99622163,49.42827833,2.962290252,81.88912694,154.8756786,202.0552018,119.0234024,127.7660217,0.090101219,1.211297578,0.003260374,0.094719191,1.584805267,10.34304061,0.223871879,4.258847773,0.163591818,4.480686078,5.167466323,11.76078546,27.63528394,8.572377438,43.76929531,4.194494967,22.44341431,2.332407554,1.461104988,0.191457147,5.940417064,28.312761,3.713936528,10.16349002,28.09406075,0.309973466,0.434839222,2.62969544,41.58298979
0485250,67.28445472,16.9276107,51.95813175,63.87626419,115.1926311,99.63148954,63.4878491,2.512150901,1.775646235,43.95388639,17.11838024,6.523933343,5.736264911,6.467657032,7.869397098,11.61438835,0.205872724,10.43053241,6.698885548,36.84742393,75.03569304,20.31028211,3.489667492,25.95024822,8.441001496,4.638766253,16.60872365,4.866343351,38.20251783,20.93338155,2.05584331,11.49563855,0.912553133,7.908805636,1.149398025,1.436316794,5.936401084,4.024308234,2.133469461,8.759508946,13.55693241,3.791358034,0.608735195,7.025288325,2.401301415,2.45804586,0.365195806,7.018591978,0.006130581,0.122244038,4.153039898,0.095543183,12.0311998,21.10346661,101.1014795,64.88294909,28.29005922,17.62204558,20.59058958,2.228207485,37.33980425,72.22586027,60.08784188,53.24744523,54.28025131,0.031972896,0.360222836,0.001528692,0.05293185,0.672210954,4.146120981,0.066460312,1.685011927,0.032841307,1.287725756,0.815670808,3.622401728,7.384980593,1.262120766,4.068701184,1.141363711,3.445448043,0.111024946,1.84112168,0.080442175,1.973143476,3.807639579,0.794391165,2.293192091,7.799627522,0.133199992,0.133184746,1.343209618,7.576783733
0485251,144.5799377,35.85332316,112.5444605,136.8187547,254.7690673,217.3696028,118.7732704,4.226729593,3.448996979,112.3478761,43.95496079,14.86561561,14.13057711,18.32014818,18.65496431,36.47458597,0.705100539,29.23502987,18.82982398,68.92410682,139.9721748,39.0579744,7.956828969,49.29275757,19.48879524,11.66960367,32.44849753,8.669964511,96.63178773,47.74676539,8.440899005,30.79241561,2.0796772,16.08379227,3.636150478,4.346796518,17.33447263,26.29905128,7.26650787,29.74681328,51.36162608,16.79608835,2.341960989,30.90571908,7.72414778,8.095195008,0.352428823,27.52084312,0.008174109,0.48997447,3.610355384,0.375645219,38.60101109,52.13845138,241.1452116,191.8300779,68.37339548,53.51286361,53.29062265,4.280278885,93.43790332,182.548141,196.2582861,116.0309511,130.1538169,0.098586822,1.200185119,0.002907598,0.158408293,1.496390775,9.675517066,0.182928878,3.899842306,0.160346852,4.167967334,5.912767457,9.582499128,25.53637534,4.130200473,15.12805317,2.758958857,9.326364446,2.432373767,2.527633216,0.45894451,3.981501426,14.83375259,2.68756574,8.012883088,19.65370246,0.246507202,1.104324905,3.174464508,24.49621882
0485253,47.74540331,12.73614613,36.69801349,46.84095839,86.82709084,69.09321323,17.50810087,0.491899129,0.916694309,33.01240519,12.26143019,3.819377453,3.358290164,4.699694484,4.661773141,5.320416796,0.130417748,17.32757805,10.73159657,14.9327213,30.05168495,8.294509657,2.059704685,10.76566097,5.243526272,2.8250723,8.233612935,0.968123563,13.83009918,6.981542436,0.733602228,4.752892625,0.288761564,2.278594859,0.489730575,0.122095201,0.669356494,10.16370162,1.632726541,6.751057059,10.90627942,3.315714844,0.153521342,2.135572072,0.597105222,1.347064323,0.322784053,4.939932169,0.092480314,0.748745109,0.244066164,0.405058178,7.428598935,9.774203069,43.95501975,38.96343018,12.83256421,9.47478279,7.136856648,0.514453167,9.182849961,20.75208813,33.83508995,13.683865,14.89479714,0.00986265,0.14599413,0.000352775,0.010421002,0.114573631,0.676519302,0.012948696,0.450831653,0.014523261,0.342528601,0.756534126,1.011432255,1.623830455,0.449260421,1.557887172,0.23336484,0.504555323,0.064667395,0.676914435,0.734106343,0.317280513,1.641965657,0.299244229,0.067787423,3.921741149,0.02938762,0.017013182,0.479821079,3.948452045
0485254,194.82166,46.33330608,147.1423824,191.2486317,334.5597912,303.8601217,198.2071157,7.792884324,4.693715308,149.0433107,54.39869908,19.5074749,19.47417622,21.72241518,23.90010516,36.06897461,1.672739613,39.42736104,25.60674593,98.27810999,198.9889717,54.47307871,8.365146946,68.52889878,29.18616585,11.5976833,56.90452928,12.57172502,89.50391423,42.32060097,10.6936337,26.9750721,2.084435833,15.99980322,2.550061312,2.53406805,10.83894498,25.70100529,4.716306794,19.61820417,31.38215311,8.664281544,1.654012942,23.72271915,5.566823501,4.48524397,0.328127821,15.48817923,0.009400225,0.303431269,1.796869497,0.186481425,27.4438609,36.35737857,188.1937822,118.4923572,61.4709697,37.48551232,46.95424027,4.068563416,77.87320756,149.9299706,187.2124182,109.2189312,116.7426688,0.047207498,0.558306975,0.00231964,0.074573158,1.039645856,6.758334861,0.172408426,2.669647397,0.051666975,3.172762393,2.559149794,9.438519656,18.59804107,2.948242228,12.29788621,1.753272779,8.173724597,1.176196561,1.517349186,0.049860498,3.058748061,10.24930488,2.276963253,5.298969942,20.86680865,0.181755561,0.110484881,1.879538968,15.07475445
0485255,151.7262717,38.62898037,102.5897837,126.5828209,240.2631924,200.6752282,76.19135034,2.808649663,2.839162612,84.40530086,31.18354484,13.05075105,11.08666305,14.90264617,14.28134143,18.63380595,0.376995314,26.60203555,17.9316871,43.12576309,87.54443201,23.94950555,4.667972966,30.42850632,17.59004365,6.897457843,34.65357615,6.109512337,51.94819488,23.99180211,3.582497101,15.94166551,1.231055199,9.517019097,1.66162264,1.824719774,7.435748696,14.35092769,2.797839356,11.60530549,19.84708862,4.771659176,0.569459365,8.60917623,1.506418938,2.970371488,0.099703927,13.23032911,0.002452233,0.289160064,0.422055755,0.126771908,27.62502898,24.45918818,111.5638791,94.6186338,57.54226292,30.816036,24.82853318,2.627975578,45.66650385,83.21745385,81.95563429,61.85350941,62.85038985,0.014365607,0.206898586,0.000587959,0.01825384,0.434681156,2.706060555,0.038957901,0.90257186,0.048511958,1.324070575,1.973211772,3.638919603,6.978844053,1.123450039,4.491048882,0.962991972,2.672684291,0.191790086,0.560500772,0.018527637,1.085078139,4.012886715,0.730771562,2.847061054,5.485667491,0.0579516,0.907908402,0.708345236,6.172346164
0485256,3.474179125,0.424870484,1.257690865,3.438897837,2.992010845,2.0841208,3.927103089,0.072896911,0.046115951,1.132400334,0.5079525,0.16822726,0.188458338,0.149811343,0.199999265,0.334090086,0.006846999,0.223701216,0.104528828,1.970522884,3.971476875,1.06345852,0.138026808,1.352010627,0.119770888,0.032477876,0.352704362,0.102081882,3.255693144,1.560010775,0.070979034,0.596601983,0.066070392,0.541148994,0.007607777,0.000326048,0.025540394,0.130092984,0.272786534,1.04153201,1.351098037,0.488914711,0.045750077,0.610883868,0.120376973,0.324362204,0.008771789,1.140319595,0,0.020267068,0.071790861,0.009347017,1.180305852,1.680161528,8.84202655,1.519723414,1.610011465,0.348077043,1.199872614,0.085624968,2.212453939,4.52176202,4.801019293,3.039278646,4.13998852,0.000348189,0.016294678,0,0.000696379,0.019569143,0.12201545,0.001713031,0.075412298,0.01068969,0.13309658,0.202691521,0.546841188,0.88776573,0.223137499,1.300185043,0.013632802,0.674718063,0.051721278,0.087541548,0.009877977,0.009914816,0.927727279,0.104736011,0.003133705,0.638659129,0,0,0.092916497,1.06795356
0485257,98.19695683,22.53597932,72.41137695,90.80187402,162.8601013,142.8937879,146.1826252,6.817374783,3.11556527,100.5417015,39.78750946,11.99500928,10.99891311,10.97104678,15.06542415,27.44126942,0.554901801,14.63627197,9.663651771,50.37806742,101.9972236,29.07863862,5.88367194,35.62596158,16.67525465,9.306960464,27.60374463,8.938870726,60.26412908,31.80707675,3.620425796,28.12104014,1.597035215,11.69058581,1.957689579,2.050365714,9.05115743,16.98105289,4.565297107,19.42418453,28.63848587,9.11410175,2.489962702,37.41980324,6.739729949,5.459603871,0.758716892,17.65230654,0.00449576,0.291391004,3.005880179,0.872209886,28.11303381,35.31787118,170.8335256,115.0861609,39.69984508,33.06259723,38.3709649,3.232391468,69.38152413,132.1643089,159.6123508,84.73662635,94.50183349,0.098507192,1.273684217,0.002469426,0.117349899,1.550354032,10.16000872,0.272585743,3.991773643,0.197756792,4.549750471,4.86052718,10.53327734,29.74585614,5.141008232,21.20218884,2.792668313,11.95361786,2.697396614,1.469803777,0.826087314,4.578846254,17.13364937,3.330361558,7.459256664,25.90119359,0.232952726,0.293297987,2.951327967,29.03294626
0485258,89.3758321,20.90876127,63.31998302,82.87119662,145.6004951,128.7557702,49.34823487,2.651765125,1.359255141,50.66808722,18.37323512,8.570985166,6.530775955,10.92594987,9.365038483,15.24380429,0.330073399,14.90800978,10.25995198,34.12172543,69.28152079,19.28174495,3.264888443,24.68193571,10.42678977,9.054569628,26.77613342,4.949180222,35.16790157,16.19144954,1.116495941,9.78735387,0.6604463,5.150099025,1.288304318,1.360493315,5.492405612,8.65310375,2.55542244,10.44403397,15.54018224,5.264433933,0.615197075,8.606997737,1.24127648,3.945698602,0.109367327,14.45492085,0.003269643,0.243827391,2.024759005,0.1277699,16.21256844,17.86050274,81.42113574,65.38219547,26.47824078,20.85792527,16.90900038,1.516817023,30.05041127,57.10403716,52.54275054,43.1578696,42.71911402,0.01616826,0.139066692,0.000587959,0.015579517,0.544993534,3.205905254,0.069028753,0.847638507,0.013454892,0.875561163,0.590450857,3.075880776,5.325376778,0.771406415,2.421471203,0.871884121,1.668588926,0.76260273,0.755874293,0.016804668,0.48807146,2.433868409,0.510029668,1.479381503,7.779354528,0.045860771,0.029896892,0.750012697,4.031727478
0485259,95.50579094,21.83582614,59.34846299,80.70110414,144.2015207,107.0324813,56.71746233,2.282537671,1.405553316,55.57339906,21.61524183,9.017100598,6.012582115,14.26557833,9.292671219,13.44323454,0.271662765,12.44425545,8.930558251,31.20858665,63.14906319,17.3761717,2.965326994,21.84617875,8.801555096,7.924800611,23.00603804,2.08547978,40.21513117,19.58052128,3.020226848,9.480915478,0.893151795,7.281967138,0.698862966,0.735315812,3.147213082,7.158383556,1.68827754,7.36075357,11.52809301,2.608051377,0.536487516,8.942695972,1.555592683,1.384977832,0.148784659,5.84031728,0.002452233,1.097444781,1.494831711,0.05306807,8.321034238,15.21607807,73.48320142,48.60059997,23.52692716,14.17319338,18.86840391,1.722217428,32.77058235,56.43851344,66.77614985,45.89374776,42.53038525,0.030239457,0.478962804,0.001026131,0.027797062,0.343528053,1.921921462,0.030257152,1.306222454,0.061897342,1.621423842,0.8561695,6.931040007,7.65081702,1.020393716,3.032677157,2.323109649,1.719482707,0.879637267,0.318545143,0.036356442,0.928143159,3.073335381,1.138290682,0.896365101,9.145238357,0.085468063,0.106101804,0.913623796,9.08715312
0485260,186.9200638,41.04497051,127.0934698,168.9274853,290.6802797,238.821329,130.8477416,5.152258419,3.424659307,124.9071472,45.91916566,16.22911734,12.81618453,19.66971555,17.19845488,32.797972,0.910049534,28.51115679,19.00124515,59.04237631,119.1053382,33.1715429,5.706134559,41.28927329,24.86890818,6.822212956,56.95861157,8.185822797,73.57837259,37.31421533,10.96444078,19.99861288,1.74217711,14.52762149,3.341280054,3.247086902,14.37588679,20.01305945,2.990504615,12.42140868,23.35444913,5.194576763,1.109633697,17.27973248,3.06013718,3.433959137,0.535524524,14.71401978,0.00449576,0.322827794,1.428543618,0.145391427,30.3288586,35.88779349,177.2615311,121.4727673,60.77395401,40.60395414,38.41908092,3.783661067,65.82320483,123.2348585,148.495298,90.49210928,92.75178735,0.035242185,0.50277026,0.001175917,0.035745865,0.652311477,3.85684894,0.078698462,1.816709635,0.070897946,1.654328595,1.430097975,3.079915816,12.56315828,2.607941588,8.776146959,3.320667564,5.957091585,1.072989732,1.499295555,0.064844438,1.960952865,10.06163426,1.119501253,3.707868218,10.02413515,0.103812371,0.943122917,1.297321948,14.25526889
0485262,30.95700158,7.358887736,21.3818649,26.74772422,47.93262004,38.57837125,19.88541639,1.114583605,0.428174896,17.80437383,6.692469216,1.918277266,2.053043445,2.33788939,2.464562666,3.386856737,0.100771044,4.210941538,2.832588731,6.650724812,13.28396569,3.651382311,0.513785103,4.542138069,2.098566313,1.356221683,7.049135472,2.797285819,13.19505975,6.360519723,1.412382776,4.733731449,0.226733705,1.696069936,0.165156426,0.121204937,0.55953173,2.02448314,0.63154104,2.567560721,3.814910809,1.139667458,0.141698807,1.925062081,0.632536418,0.796596889,0.056851395,2.937090962,0.003678349,0.045898037,0.443548967,0.049844539,4.888313492,7.059360969,36.9022352,16.66603793,11.78518387,3.58718203,6.128185069,0.502853359,10.42584976,17.95344555,20.34005672,13.03394398,13.61566556,0.006026642,0.083927355,0.000117592,0.024051722,0.119479809,0.697703228,0.012308839,0.447433107,0.025033539,0.371153648,0.362476205,1.205436191,2.199996757,0.405903417,1.114208587,0.074975454,0.819435506,0.176879039,0.09329977,0.32224242,0.463456168,1.853902149,0.276755009,0.740901121,2.273974125,0.021262983,0.058645614,0.248800507,3.800916191
0485263,0.285211862,0.034248264,0.266894704,0.374190977,0.354408261,0.673754368,0,0,0,0,0,0,0,0,0,0,0,0.005291211,0.006000352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485264,3.109999495,0.631952666,1.405290288,2.288094701,4.527805954,2.220096458,1.932742011,0.067257989,0.098267885,1.101441559,0.497547035,0.407510403,0.316474773,0.275282867,0.531565499,0.222726724,0.004564666,0.494086961,0.322673477,1.313681922,2.64765125,0.72980568,0.092017872,0.901340418,1.135333806,0.421124961,1.061561593,0.153889618,2.987975934,2.010679424,0.842805079,1.761998161,0.06293766,0.506839495,0.025905185,0.000217365,0.017026929,2.045061989,0.091330329,0.413732634,1.005356342,0.117293353,0.135327724,1.111730574,0.591879214,0.106693406,0.091403621,0.483833134,0,0.011308922,0.310125224,0.001918159,1.193769125,5.458228061,28.29345777,5.313814268,1.66722583,1.267274073,2.131027085,0.131642837,2.641673808,5.142392939,12.27892599,2.735358989,2.938978355,0.002733009,0.032832655,0.000202989,0.003642571,0.039481193,0.324927963,0.005285616,0.128554772,0.001701167,0.178434632,0.157162418,0.905458434,0.700651666,0.127295846,0.706201226,0.373678042,0.372753415,0.013837746,0.019321948,0.008464311,0.088120171,0.66374074,0.087497207,0.697721875,0.969425624,0.009172154,0.00602254,0.124106612,1.412633945
0485266,39.10872412,9.347451053,25.64934419,31.26997823,61.17821055,52.53251853,20.39223485,0.607765148,0.74392802,20.09906712,7.188946862,2.559944005,2.302438049,2.312876006,2.792326496,4.728633242,0.126048589,7.812888,5.100885325,12.35122597,24.76294513,6.747010817,1.203288825,8.51885706,4.261182664,1.551957786,5.990705124,1.196627864,9.954570116,4.132237617,1.82925191,2.070613972,0.196896221,1.592243447,0.695808796,0.717873599,2.903160431,4.245147541,0.608444636,2.433592818,3.60556476,1.338464075,0.340301839,3.510176151,1.513655964,0.816750754,0.030070014,2.806684871,0.001226116,0.04365701,0.189046913,0.02865923,2.32202552,6.489615267,34.37466822,17.95378551,9.952320295,4.229610707,6.004571668,0.558402618,9.86741403,17.91782307,24.08337064,15.17104284,15.39737514,0.000829148,0.02022186,0,0.001170373,0.199324806,1.436672886,0.019577626,0.053927282,0.006556952,0.196666344,0.138431479,0.255704961,1.748905114,0.179807051,1.531828708,0.033294554,0.405112139,0.016405265,0.055999936,0.006335416,0.019115623,1.11910355,0.083150423,0.713284295,1.377442459,0,0.009005043,0.256757358,1.751235399
